,id,parentId,name,displayName,country,countrySubDivisionCode,phone,website,street,city,postalCode,email,logoPath,logoUrl,coordinates
1455,468989,,Rivertown Gun Depot dba J&K Outdoors,Rivertown Gun Depot dba J&K Outdoors,US,SC,843-222-3536,https://www.rivertowngundepot.com/,1301 HWY 501 East,Conway,29526,rivertowngundepot@gmail.com,,,"[-78.967749, 33.870234]"
1456,34364,,Atlantic Coast Marine,Atlantic Coast Marine,US,FL,9042210793,http://www.atlanticcoastmarine.com/,13748 Atlantic Boulevard,Jacksonville,32225,salesdept@atlanticcoastmarine.com,,https://imt.boatwizard.com/images/1/upload/ACM.png,"[-81.496279, 30.354051]"
1457,6266,,North Florida Yacht Sales,North Florida Yacht Sales,US,FL,904-733-7502,http://www.nfys1.com/,8940 San Jose Blvd.,Jacksonville,32257,info@nfys1.com,,http://www.yachtworld.com/northfloridayachtsales/images/L53409.jpg,"[-81.621748, 30.195306]"
1458,121150,1015,Nobles' Marine - Crystal River,Nobles' Marine - Crystal River,US,FL,352-404-5363,http://noblesmarinecrystalriver.24hourshowroom.com,1931 N. Highway 19,Crystal River,34428,1127noblescrystalriver@dp360crm.com,,https://images.boatsgroup.com/images/1/upload/noblesmarine-logo.png,"[-82.648687, 28.963277]"
1459,5253,,The Boat Shop,The Boat Shop,US,PA,(570) 226-4062,www.paboatshop.com,125 Boat Shop Rd.,Tafton,18464,info@paboatshop.com,,https://images.boatsgroup.com/images/1/upload/The+Boat+Shop+.png,"[-75.182954, 41.404534]"
1460,33991,,1st Klas Marina,1st Klas Marina,US,PA,570-226-6276,http://www.1stklas.com,387 Route 507,Tafton,18464,76220336@v-sept.net,,https://images.boatsgroup.com/images/1/upload/1stklas-logo.png,"[-75.182954, 41.404534]"
1461,38181,,RideNow Powersports Beach Boulevard,RideNow Powersports Beach Boulevard,US,FL,904-641-0066,https://www.ridenowbeachblvd.com/default.asp?category=boat&category=personal%20watercraft&page=xAllInventory&pg=1,10315 Beach Blvd,JACKSONVILLE,32246,jberry@ridenow.cm,,https://images.boatsgroup.com/images/1/upload/ridenow-logo.png,"[-81.534676, 30.287319]"
1462,41768,,Cape Romain Marine,Cape Romain Marine,US,SC,843-887-3330,www.caperomainmarine.com,10129 Hwy 17 N,McClellanville,29458,captrich@caperomainmarine.com,,https://caperomainmarine.com/wp-content/uploads/2018/01/CRM-COLOR.png,"[-79.461174, 33.088225]"
1463,5037,,Peters Marine Service,Peters Marine Service,US,PA,(610) 433-1606,,1402 Union Boulevard,Allentown,18109,sales@petersmarine.com,,https://images.boatsgroup.com/images/1/upload/head-logo-w-1.png,"[-75.44509, 40.641694]"
1464,44127,44014,MarineMax Jacksonville at Beach Marine,MarineMax Jacksonville at Beach Marine,US,FL,904-338-9970,https://www.marinemax.com/stores/jacksonville,2079 Beach Blvd,Jacksonville,32250,YachtW@marinemax.com,,http://images.boatsgroup.com/images/1/upload/MarineMax_Logo_NoTag.png,"[-81.488347, 30.302122]"
1465,161764,34364,Jacksonville Boat Sales,Jacksonville Boat Sales,US,FL,904-330-0433,www.jaxboatsales.com,"14603 Beach Boulevard, suite 750",Jacksonville Beach,32250,sales@jaxboatsales.com,,https://imt.boatwizard.com/images/1/upload/ACM.png,"[-81.488347, 30.302122]"
1466,59420,,OLYMPIA YACHT GROUP,"Olympia Yacht Group, Inc.",US,FL,904-219-0722,http://www.olympiayachtgroup.com/,,Jacksonville,32250,photisnichols@gmail.com,,https://images.boatsgroup.com/images/1/upload/image+%285%29+-+logo+.png,"[-81.488347, 30.302122]"
1467,31332,6410,HMY Yacht Sales -Jacksonville,"HMY Yacht Sales, Inc. - HMY Yacht Sales -Jacksonville",US,FL,(904) 476-7831,http://www.hmy.com,Isle of Palms,Jacksonville,32250,leadsyachtworld@hmy.com,,http://images.boatsgroup.com/images/1/upload/rsz_hmy_logo.jpg,"[-81.488347, 30.302122]"
1468,6272,,Whelans Marina,Whelans Marina,US,VA,(804) 394-9500,www.whelansmarina.com,3993 Hales Point Road,Farnham,22460,keith@whelansmarina.com,,https://images.boatsgroup.com/images/1/upload/Logo-e1560285466808.jpg,"[-76.625278, 37.885278]"
1469,10820,,Triton Marina,Triton Marina,US,MD,410-620-3060,http://www.tritonmarina.com,285 Plum Point Road,Elkton,21921,SALES@TRITONMARINA.COM,,https://images.boatsgroup.com/images/1/upload/2006-10-18-11.44.34.jpg,"[-75.833093, 39.606507]"
1470,38951,,Chessie Marine Sales Inc.,Chessie Marine Sales Inc.,US,MD,8886591282,http://www.chessiemarine.com,706 Augustine Herman Hwy,Elkton,21921,v2_leads_pool5_a_2020@dp360crm.com,,https://images.boatsgroup.com/images/1/upload/chessiemarine-logo.png,"[-75.833093, 39.606507]"
1471,38598,,"St. John's Boat Sales, LLC","St. John's Boat Sales, LLC",US,FL,904-657-2228,http://www.stjohnsboatsales.com/,1271 Energy Cove Ct,Green Cove Springs,32043,info@stjohnsboatsales.com,,https://images.boatsgroup.com/images/1/upload/stjohnheader-logo.gif,"[-81.678147, 29.991909]"
1472,34951,,"Salter Marine, LLC","Salter Marine, LLC",US,FL,904-284-0155,www.saltermarine.com,799 Leonard C Taylor Parkway,Green Cove Springs,32043,saltermarinellc@att.net,,https://images.boatsgroup.com/images/1/upload/Salter%20Marine%20Specialist.jpg,"[-81.678147, 29.991909]"
1473,490376,,Front Runner Boatworks,Front Runner Boatworks,US,,904-460-2510,www.frontrunnerboats.com,965 Leonard C Taylor Pkwy,Green Cove Springs,32043,info@frontrunnerboats.com,,https://images.boatsgroup.com/images/1/upload/logo_frontrunner23.jpg,"[-81.678147, 29.991909]"
1474,31909,,Marine Service Center,Marine Service Center,US,SC,843-650-2628,www.scmarineservice.com,8994 Hwy 17 Bypass,Murrells,29576,dzperry@hotmail.com,,https://www.scmarineservice.com/images/scmarineservice-logo.png,"[-79.052914, 33.556442]"
1475,336883,,Jones'n Marine,Jones'n Marine,US,SC,888-651-3762,https://www.jonesnmarine.com/,,Murrells Inlet,29576,ron@jonesnmarine.com,,https://images.boatsgroup.com/images/1/upload/2022-02-01_12-11-37.png,"[-79.052914, 33.556442]"
1476,511374,,Coastline RV & Marine,Coastline RV & Marine,US,SC,(843) 651-0556,https://www.coastlinervmarine.com/about-us-boats-dealership--info,2340 US-17 BUS,Garden City,29576,coastlinekim843@gmail.com,,https://images.boatsgroup.com/images/1/upload/Screenshot+2022-10-17+180549.jpg,"[-79.052914, 33.556442]"
1477,34692,,Performance East Inc,Performance East Inc,US,NC,(919) 731-4288,performanceeast.com,604 Corporate Drive,Goldsboro,27534,amitchell@performanceeast.com,,https://images.boatsgroup.com/images/1/upload/performanceeast-logo-new2021.png,"[-77.918352, 35.360644]"
1478,18097,,"Carolina Boat Brokerage , LLC","Carolina Boat Brokerage, LLC - Carolina Boat Brokerage , LLC",US,SC,(843) 458-5912,carolinaboatbrokerage.com,"Clay Livingston, Owner",Pawleys Island,29585,carolinaboatbrokerage@gmail.com,,carolinaboatbrokerage.com,"[-79.121591, 33.429349]"
1479,54266,,"Jim's Marine, Inc.","Jim's Marine, Inc.",US,MD,(410) 648-5106,http://jims-marine.com,Route 290 Box 277,Galena,21635,sales@jims-marine.com,,https://images.boatsgroup.com/images/1/upload/Jims-e1537277416611.png,"[-75.878828, 39.340667]"
1480,59499,16981,DiMillo's Yacht Sales - Oxford,DiMillo's Yacht Sales - Oxford,US,MD,410-226-0100,www.dimillosyachtsales.com,202 Bank Street,"Oxford, MD 21654",21654,info@dimillos.com,,http://proto2.yachtworld.com/dimillosyachts/images/L4184.jpg?24266,"[-76.171611, 38.686507]"
1481,332160,99652,Frontrunner Boatworks Brokerage,Heritage Yacht Sales - Frontrunner Boatworks Brokerage,US,FL,904-460-2510,,1275 Cr 210w,St. Johns,32259,info@frontrunnerboats.com,,https://images.boatsgroup.com/images/1/upload/New+Logo+%231+%281%29.png,"[-81.576119, 30.075507]"
1482,221115,,Black Label Marine Group,Black Label Marine Group,US,FL,352-433-2000,www.teamblmg.com,4211 NW Blitchton Road,Ocala,34482,d.testa@teamblmg.com,,https://images.boatsgroup.com/images/1/upload/black_label_marine_logo.png,"[-82.262121, 29.252002]"
1483,491098,34403,LTD Motors - Crystal River,LTD Motors - Crystal River,US,FL,352-228-4990,,59 SE US Highway 19,Crystal River,34429,ltdmichelle@yahoo.com,,https://images.boatsgroup.com/images/1/upload/ltdmotors-logo.png,"[-82.588492, 28.872142]"
1484,12733,,Sportsman's Choice Marine,Sportsman's Choice Marine,US,SC,(843) 399-9283,http://www.sportsmanschoicemarine.com,1934 Highway 9 East,Longs,29568,chase@sportsmanschoicemarine.com,,https://images.boatsgroup.com/images/1/upload/sportsmanschoicemarine-btlogo.png,"[-78.733074, 33.938505]"
1485,344158,,RedLine Powersports and Marine,RedLine Powersports and Marine,US,SC,843-236-0758,https://www.redlinemyrtlebeach.com/,4663 Hwy 501,Myrtle Beach,29579,v2_leads_pool7a_2115@dp360crm.com,,https://images.boatsgroup.com/images/1/upload/redlinepowersports-logo.png,"[-78.890041, 33.695646]"
1486,34712,,Homosassa Marine,Homosassa Marine,US,FL,8663837255,www.homosassamarine.com,3120 South Suncoast Boulevard,Homosassa,34448,jerry@homosassamarine.com,,https://imt.qa.boatwizard.com/images/1/upload/HomosassaMarineLogo2.JPG,"[-82.623306, 28.778486]"
1487,234204,,Eagle Buick GMC,Eagle Buick GMC,US,FL,(352) 436-4797,,1275 S. Suncoast Blvd,Homosassa,34448,ccarmack@eaglebuickgmc.com,,,"[-82.623306, 28.778486]"
1488,5286,,Highway Marine Service Inc.,Highway Marine Service Inc.,US,PA,(215) 536-4721,www.highwaymarine.com,875 N West End Blvd,Quakertown,18951,v2_leads_pool2_1643@dp360crm.com,,https://images.boatsgroup.com/images/1/upload/highwaymarine-logo+%281%29.png,"[-75.341567, 40.441768]"
1489,12760,,Miller's Marine,Miller's Marine,US,FL,(352) 622-7757,www.millersboating.com,1661 NW57th Street,Ocala,34475,sbarron@millers-marine.com,https://images.boatsgroup.com/images/1/upload/millersmarinelogo.jpg,https://images.boatsgroup.com/images/1/upload/millersmarinelogo.jpg,"[-82.156803, 29.257211]"
1490,484195,,RideNow Ocala,RideNow Ocala,US,FL,352-732-8531,https://www.ridenowocala.com/--inventory?category=boat&category=personal%20watercraft&pg=1,3880 N US Hwy 441,Ocala,34475,alozada@ridenow.com,,https://images.boatsgroup.com/images/1/upload/ridenow-logo.png,"[-82.156803, 29.257211]"
1491,5219,,Gootee's Marine Inc,Gootee's Marine Inc,US,MD,410-397-3122,www.gootees.com,1439 Hooper's Island Rd,Church Creek,21622,sales@gootees.com,,https://images.boatsgroup.com/images/1/upload/gootees-logo-tagline-300x102.png,"[-76.152164, 38.502065]"
1492,21085,,"Berry-Boger Yacht Sales, Inc.","Berry-Boger Yacht Sales, Inc.",US,SC,843-249-6167,www.bbyacht.com,2120 Sea Mountain Hwy,North Myrtle Beach,29582,info@bbyacht.com,,http://www.yachtworld.com/bbyacht/images/L1493.jpg,"[-78.764017, 33.781594]"
1493,34737,,Gulf to Lake Sales Inc.,Gulf to Lake Sales Inc.,US,FL,352-527-0555,http://www.gulftolakesales.com/,700 S. Thompson Ave,Lecanto,34461,grant@gtlsales.com,,https://imt.qa.boatwizard.com/images/1/upload/GolftoLakeLogo.JPG,"[-82.487598, 28.851649]"
1494,160392,,St. Johns Yacht Sales,St. Johns Yacht Sales,US,FL,904-591-1556,,8454 Moody Canal Road,St Augustine,32092,ryan@stjohnsyachtsales.com,,,"[-81.509507, 29.913127]"
1495,61946,,Grand Strand Boat Sales - SC,Grand Strand Boat Sales - SC,US,SC,336-257-3366,www.grandstrandboatsales.com,3508 Highway 9 East,Little River,29566,grandstrandboatsales@gmail.com,,,"[-78.623258, 33.872701]"
1496,368877,,Coastal Boat Pros,Coastal Boat Pros,US,SC,843-457-5874,https://www.coastalboatpros.com,4208 Exchange St,Little River,29566,coastalboatpros@gmail.com,,https://images.boatsgroup.com/images/1/upload/coastl+boat+pros.JPG,"[-78.623258, 33.872701]"
1497,30052,30027,"Intracoastal Yacht Sales of Little River, SC","Intracoastal Yacht Sales - - Intracoastal Yacht Sales of Little River, SC",US,SC,843-340-0080,www.IntracoastalYachtSales.com,720 Hwy 17,Little River,29566,dford@intracoastalyachtsales.com,,https://intracoastalyachtsales.com/wp-content/themes/Intracoastal%20Yacht%20Sales/img/footer-logo.png,"[-78.623258, 33.872701]"
1498,279100,,Apopka Marine,Apopka Marine,US,FL,(352) 726-7773,https://apopkamarine.com,3260 East Gulf To Lake Hwy,Inverness,34453,shawn@apopkamarine.com,,https://images.boatsgroup.com/images/1/upload/apopka_marine_logo.png,"[-82.366648, 28.873866]"
1499,34561,,Backwater 2 Bluewater Boat Sales,Backwater 2 Bluewater Boat Sales,US,FL,904-217-4800,http://www.backwater2bluewater.com,4490 US 1 North,St. Augustine,32095,sales@backwater2bluewater.com,,https://images.boatsgroup.com/images/1/upload/backwater%20logo.png,"[-81.409798, 30.008333]"
1500,510663,,Sandy Point Marine Services-BT,Sandy Point Marine Services-BT,US,VA,804-366-8461,https://sandypointmarineservices.com/,27 Campbell Drive,Topping,23169,cori@sandypointmarineservices.com,,https://images.boatsgroup.com/images/1/upload/SPMS-BLACK-ON-WHITE-JPG.jpg,"[-76.473999, 37.588162]"
1501,6075,,Anglers Edge Marine,Anglers Edge Marine,US,PA,(570) 832-4362,www.anglersedgemarine.com,298 Water Forest Dr.,Dingmans Ferry,18328,bobfilger@hotmail.com,,https://images.boatsgroup.com/images/1/upload/anglers+marine.jpg,"[-74.87128, 41.220095]"
1502,39538,,Chesapeake Boat Basin,Chesapeake Boat Basin,US,VA,804-436-1234,http://www.chesapeakeboatbasin.com/,1686 Waverly Avenue,Kilmarnock,22482,sales@chesapeakeboatbasin.com,,https://images.boatsgroup.com/images/1/upload/CBB.png,"[-76.379669, 37.710414]"
1503,153294,,Oyster Cove Boatworks and Yacht Brokerage,Oyster Cove Boatworks and Yacht Brokerage,US,VA,804-824-9904,https://www.oystercoveboatworks.com/,5195 George Washington Memorial Highway.,Gloucester,23061,oyster-cove-boatworks@add.nocrm.io,,https://imt.boatwizard.com/images/1/upload/oyster%20cove%20logo.jpg,"[-76.525506, 37.413752]"
1504,32200,,Jetts Marine Inc,Jetts Marine Inc,US,VA,888-495-6295,http://www.jettsmarine.com,18477 Northumberland Highway,Reedville,22539,sales@jettsmarine.com,,https://images.boatsgroup.com/images/1/upload/jettsmarine-logo.png,"[-76.276111, 37.841944]"
1505,34727,,Sunrise Marine,Sunrise Marine,US,FL,386-328-0767,sunrisemarine.us,228 US Hwy 17 S,East Palatka,32131,info@sunrisemarine.us,,http://images.boatsgroup.com/images/1/upload/hmpg-dealer-logo.png,"[-81.598414, 29.658303]"
1506,173665,,Antonietti Marine,Antonietti Marine,US,FL,727-862-0776,http://www.antoniettimarine.com,13825 Old Dixie Hwy,Hudson,34667,v2_leads@dp360crm.com,,https://images.boatsgroup.com/images/1/upload/antoniettimarine-logo-welcome.png,"[-82.693285, 28.361771]"
1507,99137,,Ocean East Yacht Sales,Ocean East Yacht Sales,US,FL,904-236-1246,https://www.yachtworld.com/boats-for-sale/ocean-east-yacht-sales-99137/,256 Riberia St,St. Augustine,32084,dwknole@gmail.com,https://images.boatsgroup.com/images/1/upload/oceaneeastlogo.jpg,https://images.boatsgroup.com/images/1/upload/oceaneeastlogo.jpg,"[-81.355368, 29.896262]"
1508,222917,67172,Waylen Bay Marine - Saint Augustine,Waylen Bay Marine - Saint Augustine,US,FL,904-217-3778,www.WaylenBayMarine.com,,Saint Augustine,32084,dm1610042@highergear.net,,,"[-81.355368, 29.896262]"
1509,464941,,McKenzie Marine,McKenzie Marine,US,FL,904-770-2488,https://mckenziemarine.com/,100 Douglas Park Drive,St. Augustine,32084,jourdan@mckenziemarine.com,,,"[-81.355368, 29.896262]"
1510,425175,,St. Augustine Boat Sales,St. Augustine Boat Sales,US,FL,904-342-2851,https://www.staugustineboatsales.com/,76 Dockside Dr #112,St. Augustine,32084,v2_leads_pool9_2362@dp360crm.com,,,"[-81.355368, 29.896262]"
1511,61415,31314,"United Yacht Sales - Florida, Jacksonville and St. Augustine Area","United Yacht Sales - Florida, Jacksonville and St. Augustine Area",US,FL,772-462-3131,https://www.unitedyacht.com/,FERNANDINA BEACH,,32084,leads@unitedyacht.com,,http://www.yachtworld.com/unitedyacht/images/L59909.jpg,"[-81.355368, 29.896262]"
1512,30020,,Admiral Yacht Sales,Admiral Yacht Sales,US,FL,904-237-2598,https://admiralyachtsales.net/,CAMACHEE COVE MARINA,ST. AUGUSTINE,32084,mark@admiralyachtsales.net,,http://www.yachtworld.com/admiralyacht/images/L77353.jpg,"[-81.355368, 29.896262]"
1513,450098,,Dodd RV,Dodd RV,US,VA,757-833-3633,https://www.doddrv.com/,7023 George Washington Memorial Hwy,Yorktown,23692,mmcneil@doddrv.com,,https://images.boatsgroup.com/images/1/upload/dodd+rv.jpg,"[-76.508063, 37.237887]"
1514,5051,,"Norton's Yacht Sales, Inc.","Norton's Yacht Sales, Inc.",US,VA,(804) 776-9211,http://www.nortonyachts.com,97 Marina Drive,Deltaville,23043,qwdeio@parsey.com,,https://imt.boatwizard.com/images/1/upload/png+blue+trasparent.png,"[-76.336888, 37.554857]"
1515,214783,,Off Shore Marine,Off Shore Marine,US,NJ,973-948-7177,https://www.offshoremarinenj.com/,352 Route 206,Branchville,07826,kevin@offshoremarinenj.com,,https://images.boatsgroup.com/images/1/upload/offshoremarinenj-logo-update1.png,"[-74.752387, 41.146485]"
1516,6411,,World Class Yacht Sales,"World Class Yacht Sales, Inc.",US,FL,727-945-7500,http://www.world-class-yachts.com/,6327 Grand Blvd,New Port Richey,34652,worldyachts@wcyachtsales.com,,https://www.yachtworld.com/worldyachts/images/L11384.gif,"[-82.739103, 28.23964]"
1517,255532,,Shoreline Solutions of Central Florida,Shoreline Solutions of Central Florida,US,FL,(352) 693-4280,www.shorelinesolutions.org,15771 US 441,Summerfield,34491,office@shorelinesolutions.org,,http://images.boatsgroup.com/images/1/upload/Shoreline Logo.png,"[-82.034809, 29.008592]"
1518,495231,,Camping World of Ocala,Camping World of Ocala,US,FL,844-352-0777,,14200 US-441,Summerfield,34491,jane.schlegel@campingworld.com,,,"[-82.034809, 29.008592]"
1519,35016,,Sports Marine,Sports Marine,US,VA,8887393118,http://www.sportsmarinesuperstore.net,1071 J. Clyde Morris Blvd,Newport News,23602,sports_marine@yahoo.com,,http://images.traderonline.com/img/6/dealer/4595322/2848368_logo.jpg,"[-76.518518, 37.114084]"
1520,34508,,Sunray Marine,Sunray Marine,US,FL,727-942-7221,www.sunraymarine.com,1340 US Hwy 19,Holiday,34691,sunrayleads@sunraymarine.com,,https://images.boatsgroup.com/images/1/upload/sunraymarinebtl360logo.png,"[-82.739545, 28.18779]"
1521,267943,49715,Nautical Ventures-Tampa Bay,Nautical Ventures-Tampa Bay,US,FL,727-939-8900,www.nauticalventures.com,1925 US HWY 19,Holiday,34691,sales@nauticalventures.com,,https://www.nauticalventures.com/static/sitefiles/nvs_2.jpg,"[-82.739545, 28.18779]"
1522,34400,,Anglers Marine Inc.,Anglers Marine Inc.,US,NC,9107557900,http://www.anglersmarinenc.com,842 Ocean Highway West,Supply,28462,cw@anglersmarinenc.com,,https://images.boatsgroup.com/images/1/upload/anglers_marine_logo.png,"[-78.267499, 34.017672]"
1523,507362,,Southern Bay Yacht Sales,Southern Bay Yacht Sales,US,VA,757-810-7152,,102 Harbor Crescent,Seaford,23696,southernbayyachtsales@gmail.com,,,"[-76.433003, 37.198199]"
1524,34962,,Troy Marine,Troy Marine,US,VA,757-238-8746,http://www.troymarine.com/,15727 Carrollton Blvd,Carrollton,23314,troy@troymarine.com,,http://images.traderonline.com/img/6/dealer/1040939/713403_logo.jpg,"[-76.560508, 36.946815]"
1525,34478,,Transition Watersports,Transition Watersports,US,FL,888-281-0541,http://www.transitionwatersports.com,12865 SE HWY 25,Ocklawaha,32179,nate@transitionwatersports.com,,https://images.boatsgroup.com/images/1/upload/Royal+Blue+Dark.png,"[-81.929251, 29.042759]"
1526,261005,,Portside Yacht Sales,Portside Yacht Sales,US,FL,727-942-4004,www.portsideyachts.com,310 Orange St.,Ozona,34660,michaelboyd@portsideyachts.com,,https://images.boatsgroup.com/images/1/upload/AdobeStock_27936213+FINAL+3-01.webp,"[-82.775962, 28.069306]"
1527,235637,,Nu Wave Marine,Nu Wave Marine,US,NJ,8566897501,https://nuwavemarine.com,685 S Evergreen Ave.,Woodbury Heights,08097,nick@nuwavemarine.com,,https://images.boatsgroup.com/images/1/upload/NU+WAVE.png,"[-75.155178, 39.817058]"
1528,492462,,Clauss Marine,Clauss Marine,US,NJ,856-432-6014,https://claussmarine.com/,101 Broadway,Westville,08093,sales@claussmarine.com,,,"[-75.126518, 39.870055]"
1529,292128,56482,Big Rock Powersports & Marine of Greenville,Big Rock Powersports & Marine of Greenville,US,NC,252-977-2191,https://www.twincountybigrock.com/,4967 NC HWY 33 East,Greenville,27858,76217744@v-sept.net,,,"[-77.285503, 35.529854]"
1530,357988,,South Shore Marine and Power Sports LLC,South Shore Marine and Power Sports LLC,US,NJ,862-254-2514,,152 Brooklyn Road,Stanhope,07874,southshoremarine180@gmail.com,,,"[-74.709052, 40.902877]"
1531,34534,,Boat and Motor Superstores,Boat and Motor Superstores,US,FL,727-942-7767,http://www.boatandmotorsuperstores.com/,36851 U.S. Hwy. 19 North,Palm Harbor,34684,wakemon128@aol.com,,https://images.boatsgroup.com/images/1/upload/boatandmotorsslogobtlistings360.png,"[-82.724269, 28.085815]"
1532,215788,57268,"Factory Direct Boat Outlet in Palm Harbor, FL","Factory Direct Marine & RV - Factory Direct Boat Outlet in Palm Harbor, FL",US,FL,727-937-0000,www.factorydirectmarine.com,37517 Hwy 19,Palm Harbor,34684,leads@boatnrv.com,,http://images.boatsgroup.com/images/1/upload/rsz_1rsz_factory_marine.jpg,"[-82.724269, 28.085815]"
1533,367252,10859,OneWater Yacht Group - Tampa Bay,OneWater Yacht Group - Tampa Bay,US,FL,727-387-3697,https://owyg.com/,343 Causeway Blvd.,Dunedin,34698,owm1Leads@owyg.com,,https://images.boatsgroup.com/images/1/upload/OneWaterYachtGroup-Logo.png,"[-82.771768, 28.01974]"
1534,51772,,Pirates Cove Marina of Dunedin,Pirates Cove Marina of Dunedin,US,FL,727-733-1102,www.piratescovemarinadunedin.com,2400 Bayshore Blvd,Dunedin,34698,piratescovemarina12@gmail.com,,https://images.boatsgroup.com/images/1/upload/pirates+cove+logo.png,"[-82.771768, 28.01974]"
1535,173940,6681,Tom George Yacht Group – Marker 1 Marina,Tom George Yacht Group – Marker 1 Marina,US,FL,727-732-6248,www.tgyg.com,"343 Causeway Blvd., Suite 210",Dunedin,34698,leadsTGM1@tgyg.com,,http://www.yachtworld.com/tomgeorgeyachtgroup/images/L77011.jpg,"[-82.771768, 28.01974]"
1536,36340,,Philadelphia Boat Supply,Philadelphia Boat Supply,US,PA,215-332-5117,,8900 State Rd,Philadelphia,19136,info@philaboat.com,,https://images.boatsgroup.com/images/1/upload/pbsdealer-logo.png,"[-75.017972, 40.040864]"
1537,39195,,Cycle Springs Powersports,Cycle Springs Powersports,US,FL,727-771-1211,https://cyclespringsonline.com/Showroom/jet-boats,29703 US Highway 19 N,Clearwater,33761,v2_leads_pool2_1677@dp360crm.com,,https://images.boatsgroup.com/images/1/upload/cyclesprings-logo.png,"[-82.7236, 28.029941]"
1538,1512,,Day Brothers Boats,Day Brothers Boats,US,NY,(518) 562-2628,,4661 Route 9,Plattsburgh,12901,mo@daybrothersboats.com,,https://images.boatsgroup.com/images/1/upload/day+brothers.png,"[-73.45562, 44.69282]"
1539,27602,,Bob J Place,Lake Hopatcong Marine - Bob J Place,US,NJ,12014813436,www.lakehopatcongmarine.com,539 Howard Blvd,Lake Hopatcong,07849,ryan@lakehopatcongmarine.com,,https://images.boatsgroup.com/images/1/upload/lakehopatcongmarine-logo.png,"[-74.6175, 40.94833]"
1540,1195,,Flash Marina,Flash Marina,US,NJ,(973) 663-7990,www.flashmarina.com,155 Route 181,Lake Hopatcong,07849,kurt@flashmarina.com,,https://images.boatsgroup.com/images/1/upload/flash.JPG,"[-74.6175, 40.94833]"
1541,44131,44014,MarineMax Lake Hopatcong,MarineMax Lake Hopatcong,US,NJ,(973) 663-2045,https://www.marinemax.com/stores/lake-hopatcong,134 Espanong Rd,Lake Hopatcong,07849,YachtW@marinemax.com,,http://images.boatsgroup.com/images/1/upload/MarineMax_Logo_NoTag.png,"[-74.6175, 40.94833]"
1542,34699,,Indian Springs Marina,Indian Springs Marina,US,FL,727-595-2956,http://www.indianspringsmarina.com/,15151 113th Avenue,Largo,33774,indianspringsmar@aol.com,,https://imt.qa.boatwizard.com/images/1/upload/IndianSpringsMarina.png,"[-82.827523, 27.882741]"
1543,44014,,MarineMax Inc.,MarineMax Inc.,US,FL,(727) 531-1700,www.marinemax.com,2600 Mccormick Drive,Clearwater,33759,YachtW@marinemax.com,,http://images.boatsgroup.com/images/1/upload/MarineMax_Logo_NoTag.png,"[-82.719179, 27.983188]"
1544,343539,,Champion Marine and Motors LLC,Champion Marine and Motors LLC,US,FL,727-400-6500,https://www.championmarinefl.com/,2892 Gulf to Bay Blvd,Clearwater,33759,sales@championmarinefl.com,,https://images.boatsgroup.com/images/1/upload/champion+marine+logo.png,"[-82.719179, 27.983188]"
1545,44883,,MarineMax,MarineMax,US,,(888) 719-3246,,,An Authorized Location,33759,YachtW@marinemax.com,,,"[-82.719179, 27.983188]"
1546,125816,44014,MarineMax Vacations,MarineMax Vacations,US,FL,813-644-8070,http://www.marinemaxvacations.com/,2600 Mccormick Drive,Clearwater,33759,YachtW@marinemax.com,,http://images.boatsgroup.com/images/1/upload/MarineMax_Logo_NoTag.png,"[-82.719179, 27.983188]"
1547,59971,,Encore Yacht Sales LLC,Encore Yacht Sales LLC,US,NJ,856-780-0113,www.encoreyachtsales.com,67 St Mihiel Dr,Delran,08075,sales@encoreyachtsales.com,,https://images.boatsgroup.com/images/1/upload/wncorelogooooo.png,"[-74.94756, 40.030134]"
1548,5030,,Cedar Creek Marina,Cedar Creek Marina,US,DE,302-422-2040,www.cedarcreekmarina.com,100 Marina Lane,Milford,19963,cedarcreekmarina@prodigy.net,,https://images.boatsgroup.com/images/1/upload/ccm_logo.png,"[-75.427975, 38.912613]"
1549,35215,,Taylor Marine Center Inc,Taylor Marine Center Inc,US,DE,302-422-9177,http://www.taylormarinecenter.com/,22699 Argos Corner Road,Milford,19963,leads.64@threeclixdealers.com,,https://images.boatsgroup.com/images/1/upload/Taylor%20Marine%20Logo.png,"[-75.427975, 38.912613]"
1550,284499,34508,Sunray Marine Largo FL,Sunray Marine Largo FL,US,FL,727-531-3012,,7249 Ulmerton Road,Largo,33776,sales@sunraymarine.com,,https://images.boatsgroup.com/images/1/upload/sunraymarinebtl360logo.png,"[-82.827486, 27.852209]"
1551,50468,17918,"Bluewater Yacht Sales, LLC- Wrightsville Beach","Bluewater Yacht Sales, LLC- Wrightsville Beach",US,NC,910-256-6643,http://www.bluewateryachtsales.com,3 Brunswick Street,Wilmington,28401,info@bluewateryachtsales.com,,http://images.boatsgroup.com/images/1/upload/BYSLogo.jpg,"[-77.944711, 34.225728]"
1552,27684,,CR'S Marine Service,CR'S Marine Service,US,NY,518-370-3596,http://www.crsmarine.com,2103 Chrisler Ave,Schenectady,12303,info@crsmarine.com,,https://images.boatsgroup.com/images/1/upload/cr_marine_service_logo.png,"[-73.932109, 42.755239]"
